record_id,date,ceo_id,first_name,last_name,date_of_birth,total_revenue,total_expenses,state,postal_codes,compani_name,industry,email
516,2018-12-31,1015,Jacqueline,Sanford,1959-08-25,492.42,196.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
1782,2019-06-30,1050,Vincent,Jimenez,1979-04-14,501.87,197.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
513,2018-09-30,1015,Jacqueline,Sanford,1959-08-25,501.7,209.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
113,2018-05-31,1004,Brian,Young,1961-06-28,508.46,194.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
1721,2020-05-31,1048,Tyler,Kelley,1982-09-23,500.54,201.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
218,2018-02-28,1007,Christopher,Nguyen,1967-06-18,495.65,202.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
501,2020-09-30,1014,Isaiah,Rodriguez,1952-09-11,482.81,202.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1763,2020-11-30,1049,Tyler,Jones,1949-12-23,497.09,204.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
936,2020-12-31,1026,Marcus,Burgess,1996-04-12,484.35,195.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
226,2018-10-31,1007,Christopher,Nguyen,1967-06-18,524.49,191.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1044,2020-12-31,1029,Melissa,Kelley,1982-09-22,501.09,202.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1194,2018-06-30,1034,Michele,Rice,1981-06-02,492.89,184.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1535,2019-11-30,1043,Taylor,Johnson,1948-01-19,501.82,193.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1318,2019-10-31,1037,Renee,Fleming,1991-11-02,508.28,193.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
1665,2018-09-30,1047,Tonya,Bell,1969-05-15,496.14,203.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
398,2018-02-28,1012,David,Wells,1977-09-20,509.21,201.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
542,2018-02-28,1016,James,Ward,1970-01-10,492.68,210.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
329,2018-05-31,1010,David,Duncan,1984-04-23,497.62,195.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
797,2018-05-31,1023,Kenneth,Buckley,1965-02-25,511.09,218.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
850,2019-10-31,1024,Kimberly,Joseph,1993-11-25,510.21,194.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
1745,2019-05-31,1049,Tyler,Jones,1949-12-23,495.47,206.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1735,2018-07-31,1049,Tyler,Jones,1949-12-23,498.88,197.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1428,2019-12-31,1040,Sara,Ellis,1976-08-19,507.48,203.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
94,2019-10-31,1003,Brenda,Young,1961-08-14,493.61,210.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
214,2020-10-31,1006,Chad,Leon,1984-06-22,494.13,191.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
772,2019-04-30,1022,Karen,Mullen,1954-12-23,507.31,193.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
338,2019-02-28,1010,David,Duncan,1984-04-23,480.57,201.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
805,2019-01-31,1023,Kenneth,Buckley,1965-02-25,499.08,204.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
213,2020-09-30,1006,Chad,Leon,1984-06-22,511.14,198.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
620,2018-08-31,1018,Jessica,White,1957-10-05,493.88,199.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1141,2020-01-31,1032,Michael,Jones,1950-09-11,490.77,201.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1184,2020-08-31,1033,Michael,Hudson,1984-03-27,506.67,195.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1170,2019-06-30,1033,Michael,Hudson,1984-03-27,513.26,194.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1138,2019-10-31,1032,Michael,Jones,1950-09-11,501.78,206.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
37,2018-01-31,1002,Ashley,Blanchard,1949-04-10,488.83,204.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
106,2020-10-31,1003,Brenda,Young,1961-08-14,501.69,218.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
363,2018-03-31,1011,David,Chavez,1976-03-17,480.57,199.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
852,2019-12-31,1024,Kimberly,Joseph,1993-11-25,495.23,200.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
758,2018-02-28,1022,Karen,Mullen,1954-12-23,492.96,216.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
760,2018-04-30,1022,Karen,Mullen,1954-12-23,497.81,196.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
366,2018-06-30,1011,David,Chavez,1976-03-17,507.28,200.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
858,2020-06-30,1024,Kimberly,Joseph,1993-11-25,503.54,189.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
1513,2018-01-31,1043,Taylor,Johnson,1948-01-19,501.89,199.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1797,2020-09-30,1050,Vincent,Jimenez,1979-04-14,521.6,189.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
567,2020-03-31,1016,James,Ward,1970-01-10,506.49,203.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
1377,2018-09-30,1039,Samantha,Clark,1959-09-15,509.04,210.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
250,2020-10-31,1007,Christopher,Nguyen,1967-06-18,486.94,198.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
478,2018-10-31,1014,Isaiah,Rodriguez,1952-09-11,485.98,184.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1708,2019-04-30,1048,Tyler,Kelley,1982-09-23,502.02,194.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1190,2018-02-28,1034,Michele,Rice,1981-06-02,490.2,198.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
783,2020-03-31,1022,Karen,Mullen,1954-12-23,496.41,202.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
456,2019-12-31,1013,Fred,Green,1963-01-19,490.98,199.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1628,2018-08-31,1046,Tim,Beasley,1950-08-16,486.31,198.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1202,2019-02-28,1034,Michele,Rice,1981-06-02,506.44,204.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1109,2020-05-31,1031,Melissa,Smith,1946-04-06,492.89,201.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
231,2019-03-31,1007,Christopher,Nguyen,1967-06-18,502.43,203.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1321,2020-01-31,1037,Renee,Fleming,1991-11-02,506.64,206.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
654,2018-06-30,1019,Joel,Byrd,1991-07-04,512.07,205.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
71,2020-11-30,1002,Ashley,Blanchard,1949-04-10,485.56,195.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
612,2020-12-31,1017,Jesse,Boyd,1980-12-11,510.08,200.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1176,2019-12-31,1033,Michael,Hudson,1984-03-27,495.93,199.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1730,2018-02-28,1049,Tyler,Jones,1949-12-23,499.9,190.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1675,2019-07-31,1047,Tonya,Bell,1969-05-15,521.35,189.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1749,2019-09-30,1049,Tyler,Jones,1949-12-23,522.16,194.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
411,2019-03-31,1012,David,Wells,1977-09-20,497.18,210.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
1659,2018-03-31,1047,Tonya,Bell,1969-05-15,514.07,197.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1153,2018-01-31,1033,Michael,Hudson,1984-03-27,506.81,202.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
339,2019-03-31,1010,David,Duncan,1984-04-23,474.94,204.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1027,2019-07-31,1029,Melissa,Kelley,1982-09-22,500.36,200.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
44,2018-08-31,1002,Ashley,Blanchard,1949-04-10,516.92,212.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
541,2018-01-31,1016,James,Ward,1970-01-10,495.76,182.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
603,2020-03-31,1017,Jesse,Boyd,1980-12-11,490.48,199.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1334,2018-02-28,1038,Ricky,Fowler,1988-12-10,493.72,198.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
967,2020-07-31,1027,Mary,Wong,1989-07-22,498.0,194.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1616,2020-08-31,1045,Tiffany,Nelson,1963-12-05,481.01,215.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
1436,2020-08-31,1040,Sara,Ellis,1976-08-19,501.21,200.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
172,2020-04-30,1005,Brittany,Dean,1987-10-25,509.01,186.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
418,2019-10-31,1012,David,Wells,1977-09-20,511.16,197.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
839,2018-11-30,1024,Kimberly,Joseph,1993-11-25,503.94,197.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
1693,2018-01-31,1048,Tyler,Kelley,1982-09-23,521.72,194.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1499,2019-11-30,1042,Tammy,Fowler,1988-12-09,518.97,201.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
808,2019-04-30,1023,Kenneth,Buckley,1965-02-25,518.51,188.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
884,2019-08-31,1025,Kristin,Bennett,1971-01-29,500.81,192.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1754,2020-02-29,1049,Tyler,Jones,1949-12-23,503.17,211.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
639,2020-03-31,1018,Jessica,White,1957-10-05,490.84,209.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
424,2020-04-30,1012,David,Wells,1977-09-20,492.5,198.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
729,2018-09-30,1021,Joseph,Martin,1956-08-25,498.65,198.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
969,2020-09-30,1027,Mary,Wong,1989-07-22,503.18,201.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1341,2018-09-30,1038,Ricky,Fowler,1988-12-10,500.34,201.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
377,2019-05-31,1011,David,Chavez,1976-03-17,521.38,199.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
526,2019-10-31,1015,Jacqueline,Sanford,1959-08-25,507.13,196.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
1680,2019-12-31,1047,Tonya,Bell,1969-05-15,518.62,206.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
440,2018-08-31,1013,Fred,Green,1963-01-19,517.9,200.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1550,2018-02-28,1044,Theresa,Ortiz,1973-03-24,488.07,200.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
151,2018-07-31,1005,Brittany,Dean,1987-10-25,496.9,204.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
430,2021-05-01,200,Frank,Roland,1920-01-01,427.59,205.14,Florida,8701,Goody-goody,Food and Beverages,frank.roland@goody.com
1633,2019-01-31,1046,Tim,Beasley,1950-08-16,500.81,200.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
983,2018-11-30,1028,Mary,Rodriguez,1953-02-10,501.75,207.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
956,2019-08-31,1027,Mary,Wong,1989-07-22,495.77,184.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1623,2018-03-31,1046,Tim,Beasley,1950-08-16,490.68,207.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1435,2020-07-31,1040,Sara,Ellis,1976-08-19,491.11,201.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
144,2020-12-31,1004,Brian,Young,1961-06-28,507.5,185.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
719,2020-11-30,1020,John,Bullock,1994-08-12,503.12,199.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
528,2019-12-31,1015,Jacqueline,Sanford,1959-08-25,493.95,186.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
585,2018-09-30,1017,Jesse,Boyd,1980-12-11,511.61,217.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
977,2018-05-31,1028,Mary,Rodriguez,1953-02-10,473.36,202.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
568,2020-04-30,1016,James,Ward,1970-01-10,501.07,192.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
1234,2018-10-31,1035,Natalie,Dunn,1982-10-06,500.8,193.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
442,2018-10-31,1013,Fred,Green,1963-01-19,483.16,205.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1157,2018-05-31,1033,Michael,Hudson,1984-03-27,496.45,209.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1406,2018-02-28,1040,Sara,Ellis,1976-08-19,500.83,208.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
175,2020-07-31,1005,Brittany,Dean,1987-10-25,500.44,197.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1296,2020-12-31,1036,Rachel,Murphy,1967-10-17,496.41,205.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
1433,2020-05-31,1040,Sara,Ellis,1976-08-19,496.51,197.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
1521,2018-09-30,1043,Taylor,Johnson,1948-01-19,503.55,208.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
124,2019-04-30,1004,Brian,Young,1961-06-28,519.67,203.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
139,2020-07-31,1004,Brian,Young,1961-06-28,508.02,203.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
881,2019-05-31,1025,Kristin,Bennett,1971-01-29,503.1,201.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1077,2020-09-30,1030,Melissa,Ryan,1982-02-09,511.75,203.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
734,2019-02-28,1021,Joseph,Martin,1956-08-25,494.0,193.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
626,2019-02-28,1018,Jessica,White,1957-10-05,501.9,198.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1301,2018-05-31,1037,Renee,Fleming,1991-11-02,510.81,195.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
786,2020-06-30,1022,Karen,Mullen,1954-12-23,480.59,191.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
1368,2020-12-31,1038,Ricky,Fowler,1988-12-10,502.69,202.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
1282,2019-10-31,1036,Rachel,Murphy,1967-10-17,499.09,214.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
183,2018-03-31,1006,Chad,Leon,1984-06-22,505.03,197.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
619,2018-07-31,1018,Jessica,White,1957-10-05,508.16,203.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1326,2020-06-30,1037,Renee,Fleming,1991-11-02,494.11,201.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
692,2018-08-31,1020,John,Bullock,1994-08-12,498.18,199.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1576,2020-04-30,1044,Theresa,Ortiz,1973-03-24,496.53,205.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
241,2020-01-31,1007,Christopher,Nguyen,1967-06-18,495.02,191.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1256,2020-08-31,1035,Natalie,Dunn,1982-10-06,488.6,189.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1352,2019-08-31,1038,Ricky,Fowler,1988-12-10,502.37,200.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
460,2020-04-30,1013,Fred,Green,1963-01-19,494.06,192.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
683,2020-11-30,1019,Joel,Byrd,1991-07-04,488.04,188.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
467,2020-11-30,1013,Fred,Green,1963-01-19,504.5,193.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1189,2018-01-31,1034,Michele,Rice,1981-06-02,503.63,193.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1193,2018-05-31,1034,Michele,Rice,1981-06-02,499.88,205.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
146,2018-02-28,1005,Brittany,Dean,1987-10-25,501.38,207.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
207,2020-03-31,1006,Chad,Leon,1984-06-22,483.49,205.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
1214,2020-02-29,1034,Michele,Rice,1981-06-02,494.02,203.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1558,2018-10-31,1044,Theresa,Ortiz,1973-03-24,510.97,197.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
325,2018-01-31,1010,David,Duncan,1984-04-23,506.21,204.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
659,2018-11-30,1019,Joel,Byrd,1991-07-04,498.43,198.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1645,2020-01-31,1046,Tim,Beasley,1950-08-16,518.3,196.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
716,2020-08-31,1020,John,Bullock,1994-08-12,514.98,199.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1662,2018-06-30,1047,Tonya,Bell,1969-05-15,496.57,199.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1705,2019-01-31,1048,Tyler,Kelley,1982-09-23,504.89,209.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
80,2018-08-31,1003,Brenda,Young,1961-08-14,507.62,186.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
1640,2019-08-31,1046,Tim,Beasley,1950-08-16,493.12,195.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1625,2018-05-31,1046,Tim,Beasley,1950-08-16,502.11,204.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
689,2018-05-31,1020,John,Bullock,1994-08-12,507.51,187.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
167,2019-11-30,1005,Brittany,Dean,1987-10-25,509.86,202.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
230,2019-02-28,1007,Christopher,Nguyen,1967-06-18,497.97,206.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1741,2019-01-31,1049,Tyler,Jones,1949-12-23,503.35,210.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1591,2018-07-31,1045,Tiffany,Nelson,1963-12-05,484.26,192.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
742,2019-10-31,1021,Joseph,Martin,1956-08-25,510.1,198.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
101,2020-05-31,1003,Brenda,Young,1961-08-14,495.53,208.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
291,2018-03-31,1009,Darrell,Ford,1976-12-07,498.13,207.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
446,2019-02-28,1013,Fred,Green,1963-01-19,503.87,185.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
880,2019-04-30,1025,Kristin,Bennett,1971-01-29,507.78,199.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1457,2019-05-31,1041,Sarah,James,1971-05-10,514.01,195.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1079,2020-11-30,1030,Melissa,Ryan,1982-02-09,480.12,198.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
741,2019-09-30,1021,Joseph,Martin,1956-08-25,500.72,205.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
392,2020-08-31,1011,David,Chavez,1976-03-17,517.68,207.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
87,2019-03-31,1003,Brenda,Young,1961-08-14,493.29,210.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
1800,2020-12-31,1050,Vincent,Jimenez,1979-04-14,516.87,198.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
668,2019-08-31,1019,Joel,Byrd,1991-07-04,513.47,192.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1277,2019-05-31,1036,Rachel,Murphy,1967-10-17,516.23,202.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
1525,2019-01-31,1043,Taylor,Johnson,1948-01-19,502.94,191.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1620,2020-12-31,1045,Tiffany,Nelson,1963-12-05,496.82,202.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
477,2018-09-30,1014,Isaiah,Rodriguez,1952-09-11,480.48,187.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1297,2018-01-31,1037,Renee,Fleming,1991-11-02,506.03,186.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
45,2018-09-30,1002,Ashley,Blanchard,1949-04-10,500.51,210.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
790,2020-10-31,1022,Karen,Mullen,1954-12-23,508.62,194.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
1004,2020-08-31,1028,Mary,Rodriguez,1953-02-10,496.76,202.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
1139,2019-11-30,1032,Michael,Jones,1950-09-11,497.39,195.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
25,2020-01-31,1001,Alexandra,Taylor,1954-07-27,509.01,198.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1237,2019-01-31,1035,Natalie,Dunn,1982-10-06,491.69,207.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
834,2018-06-30,1024,Kimberly,Joseph,1993-11-25,501.12,219.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
1195,2018-07-31,1034,Michele,Rice,1981-06-02,513.8,199.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
593,2019-05-31,1017,Jesse,Boyd,1980-12-11,505.11,202.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1774,2018-10-31,1050,Vincent,Jimenez,1979-04-14,505.54,188.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
975,2018-03-31,1028,Mary,Rodriguez,1953-02-10,514.57,207.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
1546,2020-10-31,1043,Taylor,Johnson,1948-01-19,489.77,195.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1058,2019-02-28,1030,Melissa,Ryan,1982-02-09,516.41,201.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
110,2018-02-28,1004,Brian,Young,1961-06-28,500.33,196.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
1162,2018-10-31,1033,Michael,Hudson,1984-03-27,492.7,193.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1356,2019-12-31,1038,Ricky,Fowler,1988-12-10,494.99,198.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
223,2018-07-31,1007,Christopher,Nguyen,1967-06-18,515.59,201.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
